id,idx,name,mass,nametype,recclass,reclat,reclong,year,fall,googleCount,bingCount,youtubeCount,twitterCount,flickrCount,text
19728,12746,"Lazbuddie",8600,"Valid","LL5",34.5,-102.75,1970,"Found",4,0,0,0,0,"DISCOVERY
OF THE LAZBUDDIE, USA, STONY METEORITE
Name: LAZBUDDIE
Place of
find: Near Lazbuddie, Parmer County, Texas,
USA. 
 34°30'N.,
102°45'W.
Date of find: 1973
Class and
type: Stone. Olivine-hypersthene chondrite (L5).
Olivine Fa26, total iron = 22.6%.
Number of
individual
 specimens: 1
Total weight: 8.6
kg.
Circumstances
of find: Found during ploughing by Mr. Bart Burnett.
Source: B.D.
Dod et al., 1979. The Lazbuddie, Parmer County, Texas chondrite. Meteoritics
14, abs.
"
19729,12750,"Lea County",498,"Valid","H5",32.03333,-103.15,1988,"Found",1022,0,0,0,0,"Lea County 001
Lea County, New Mexico, USA 
Found 1988
Stone. Ordinary chondrite (H5).
A single mass, collected as two fragments and totalling 489
g in weight, was found S. of Jal. Olivine Fa19, classification, J. Schutt et
al. (1988) Meteoritics, 23, 300. Main mass now at Johnson Space Center, Houston, Texas USA.
"
19732,12753,"Leander",760,"Valid","L4",30.6,-97.90000000000001,1940,"Found",2,0,0,0,0,""
19733,12754,"Lebedinnyi",410,"Valid","Iron",55.95,125.4,1925,"Found",2,1,0,0,0,""
19734,12757,"Lefroy",3.3,"Valid","Iron",-40.73333,146.96667,1904,"Found",10,0,0,0,0,""
19735,12761,"Leikanger",1513,"Valid","L6",61.26667,6.85,1978,"Found",3,0,0,0,0,"DISCOVERY
OF THE LEIKANGER, NORWAY, STONY METEORITE
Name: LEIKANGER
Place of
find: On the Myrdalsbreen glacier, north of
Leikanger, Sognefjord, central Norway.
 61°
16'N., 6°51'E., co-ordinates of Myrdals Lake. 
Date of find: July
22, 1978.
Class and
type: Stone. Olivine hypersthene chondrite (L6). 
Number of
individual
 specimens: 1
Total weight: 1513.35
g.
Circumstances
of find: Not reported. The material is now in the Geologisk
Museum, Oslo.
Source: Dr.
W.L. Griffin, Mineralogisk-Geologisk Museum, Sars' Gate 1, Oslo 5, Norway.
"
19736,12762,"Lemmon",6680,"Valid","H5",45.93333,-102.18333,1984,"Found",4,0,0,0,0,"Lemmon
Perkins County, South
Dakota, USA 
Found before 1984,
recognized 1998 
Ordinary chondrite
(H5) 
An 6.68 kg stone
was found beside a fence post by a woman; she placed the stone along her
driveway border. It was recogniz ed by Mr. Allen Shaw, who was conducting a
house-to-house search for meteorites. Classification and mineralogy (A. Rubin, UCLA):
olivine, Fa19.1; shock stage, S1; weathering grade, W3. Specimens:
type specimen, 21 g, UCLA; main mass, AShaw. 
"
19737,12763,"Lenarto",108500,"Valid","Iron, IIIAB",49,21,1814,"Found",196,8,0,0,0,""
19738,12764,"Leon",30000,"Valid","H5",37.66667,-96.76667,1943,"Found",79,7,0,0,0,"LEON, Butler County, Kansas, USA; φ = 37°40'N, λ = 96°46'W. 
FOUND, 1943.
STONY, olivine-bronzite chondrite.
1 specimen, weight 30 kg, in U.S. National Museum (Washington, USA).
"
19739,55550,"Leonora",2572,"Valid","L4",-28.84519,121.397,1990,"Found",2,0,0,0,0,"Leonora        28°50’42.7""S, 121°23’49.2""E
Western Australia, AustraliaFound: circa 1990
Classification: Ordinary chondrite (L4)
History: A single stone, buried 30 cm below the surface, was found with a metal detector, then broken into two pieces by the finder and discarded. Approximately ten years later two pieces were retrieved and further broken before being recognized as a meteorite.
Physical characteristics: Four crusted fragments weighing 1340 g, 1217 g, 12.73 g and 2.28 g can be reassembled to make an almost complete individual.
Petrography: (A. W. R. Bevan and P. J. Downes, WAM) Microscopically, chondrules with microcrystalline, devitrified mesostases can be clearly distinguished and are set in a microcrystalline, iron-stained matrix. Chondrule types include barred and porphyritic olivine and radiating pyroxene. Abundant grains of polysynthetically twinned clinopyroxene occur in chondrules.  Accessory minerals include kamacite, taenite and chromite.
Geochemistry: (A. W. R. Bevan and P. Downes, WAM) Olivine, Fa24.8 (n=13); low-Ca pyroxene, Fs21.1-26.1Wo0.96-2.4; kamacite, Ni=5.46, Co=0.74 (all wt%); chromite, Cr# 88.,1 Fe# 87.4.
Classification: Ordinary chondrite (L4); S2; W2
Specimens: Main mass and three thin sections at WAM.
"
19740,12766,"Leoville",8100,"Valid","CV3",39.63333,-100.46722,1961,"Found",515,3,0,0,1,"LEOVILLE, Decatur County, Kansas; φ = 38°48' N, λ = 100° 25' W. 
FOUND, 1961
or 1962; recognized 1965.
STONY, polymict breccia of carbonaceous chondrite and achondrite. 
Number of individual specimens: 1 and one fragment. 
Total weight: 8.1 kg.
Circumstances of fall or discovery: One 1.6 kg. specimen was first plowed up in 1961 or 1962
and left under a fence until 1965. One 6.5 kg. fragment representing about two-thirds of an individual was found lying in a farm yard; When and where it was plowed up is not known.
"
19741,12767,"Leoville (b)",2500,"Valid","OC",39.60833,-100.475,1969,"Found",0,0,0,0,0,""
19742,12770,"Leshan",344,"Valid","Iron, IIE",29.6,103.7,1964,"Found",2,0,0,0,0,""
19743,12771,"Leslie",895,"Valid","H5",34.61139,-100.855,1968,"Found",5,0,0,0,6,"Leslie
Hall County, Texas,
USA 
Found ~1968 
Ordinary chondrite
(H5) 
An 895 g stone
was found by Mr. John Hancock of Memphis, Texas, in an old native American
campsite. It is possible that the stone was transported from its original fall
location by the indigenous people. Description and classification (M. Zolensky,
JSC): stone is extremely weathered, containing abundant Fe oxides and Ca
sulfate, and almost no metal; olivine, Fa19.7; pyroxene, Fs19.8
(possibly too high due to weathering); feldspar, Ab70–75Or3–4;
shock stage, S2/3. Specimens: 10.8 g and type thin section, JSC; main
mass with finder. 
"
19744,12773,"Lewis Cliff",210.3,"Valid","Eucrite-pmict",-84.29185,161.31334,1985,"Found",45,1,0,0,0,"
Sample No.: LEW85300, 85302, 85303 
Location: Lewis Cliff
Weight (g): 210.3; 114.5; 408.0 
Field Nos.: 2474; 2422; 2488 
Dimensions (cm): 7x6.5x3.5; 5.5x5x3; 8.5x6x5.5
Meteorite Type: Eucrite
 
Macroscopic Description,: Roberta Score
Thin, shiny fusion crust with flow marks coats most of the top of LEW85300. The bottom surface has some fusion crust but most of this face is a fracture surface which appears to have been moderately polished. Fusion crust appears as dull patches on 85302 and 85303. Several large semi-rounded polymineralic clasts (as large as 2 x 2 cm in dimension) have sharply defined edges and are set in a black matrix that is made up of minute inclusions.
 
Cleaving the stones in half revealed an interior that is lighter in color than the exterior. Several different sharply defined clasts, including white, fine-grained clasts and black aphanitic clasts, were exposed. One large interior area shows extensive oxidation.
 
Thin Section (LEW85300,12; ,13; ,14) Description: James L. Gooding and Brian Mason
,12: A large ( 6 mm apparent maximum dimension) light-colored clast is enclosed by finer-grained dark matrix. Clast is composed of subhedral clinopyroxene and plagioclase (typical grain size is a few tenths mm) in a groundmass of granular pyroxene. Both clinopyroxene and plagioclase are cloudy and show crenulated and undulatory extinction under crossed polars. Some clinopyroxene crystals show very fine herringbone texture (probably exsolution lamellae). Ilmenite (?) is abundant in the clast and occurs as irregular grains of 0.01-0.2 mm size. Matrix surrounding clast is a porous, clastic aggregate of pyroxene and plagioclase mineral fragments with characteristic grain sizes of 0.1-0.2 mm, but with increasingly finer grains between the large grains. Other optical properties of pyroxene and plagioclase are similar to those described for the clast.
 
,13: Nearly all of exposed area is subophitic basalt that is comparable in grain size to the clast in ,12, but with much better preserved igneous texture. Clinopyroxene has pronounced herringbone texture (more abundant than in ,12) and ilmenite (?) is an accessory phase.
 
,14: At least two large clasts (~4-5 mm) of subophitic basalt (with ilmenite (?)) float in a finer-grained clastic matrix, as in ,12. At least two irregular grains of Ni-Fe metal (one ~0.015 mm, the other ~0.12 mm) occur, with the larger one being in the matrix and the smaller one in a clast. The most interesting feature of this section is a dark clast (~2-3 mm size) that resembles a fragment of carbonaceous chondrite (possibly C3). Most of this clast consists of an opaque matrix of low reflectivity (resembles reflectivity of magnetite) with a floating framework of cloudy, irregular, polymineralic clasts and isolated single-crystal mineral fragments. Some of the clasts are nearly spherical but resemble ""inclusions"" more than ""chondrules""; olivine might exist in some of them. Both the border of this clast and objects within it are defined by haloes of dispersed, very fine-grained sulfides. One small grain of possible Ni-Fe metal was observed.
 
Microprobe analyses of the LEW85300,14 section (by B. Mason) show pyroxene compositions clustering around Wo3Fs60 and ranging to Wo43Fs26, with the mean of 15 analyses Wo12Fs52; two grains with composition Wo3Fs33 were found. Plagioclase ranges in composition An84-93 with a mean of An89. The dark clast is a fragment of a C3 carbonaceous chondrite, consisting largely of fine-grained olivine, ranging in composition Fa1-44; one grain of clinoenstatite (Fs5) and one of spinel (FeO 0.8%) were analysed. The meteorite is a eucrite with a C3 clast."
21614,14643,"Lewiston",4416,"Valid","H4",34.00833,-103.60278,1983,"Found",1015,0,0,0,0,"DISCOVERY
OF THE LEWISTON, USA, STONY METEORITE
Name: LEWISTON 
Place of
find: SE 1/4 of Sect. 31, T2S, R32E, in Roosevelt County, New Mexico, USA.
 34°00'30""N.,
103°36'10'W., approximately 
Date of find: Recognized
1983
Class and
type: Stone. Olivine-bronzite chondrite (H4).
Olivine Fa18.8. 
Number of
individual
 specimens: 1
Total weight: 4416
g
Circumstances
of find: Found at an old abandoned house by Eugene Moore. It was
possibly used as a door-stop.
Source: P.P.
Sipiera, Dept. of Geology, Harper College, Palatine, Illinois 60067, U.S.A.
"
21615,14644,"Lexington County",4760,"Valid","Iron, IAB-MG",34,-81.25,1880,"Found",8,0,0,0,0,""
21616,14645,"Liangcheng",200000,"Valid","Iron, IIIAB",40.5,112.5,1959,"Found",2,0,0,0,0,""
21617,14647,"Lick Creek",1240,"Valid","Iron, IIAB",35.66667,-80.25,1879,"Found",105,5,0,1,0,""
21618,14648,"Lider (a)",2160,"Valid","L5",34.655,-101.64,1972,"Found",0,0,0,0,0,""
21619,14649,"Lider (b)",1800,"Valid","H5",34.655,-101.64,1972,"Found",0,0,0,0,0,""
21620,14651,"Lime Creek",20000,"Valid","Iron, IAB-ung",31.55,-87.51667,1834,"Found",7,3,0,0,0,""
21621,14654,"Lincoln County",4500,"Valid","L6",39.36667,-103.16667,1937,"Found",7,1,0,0,0,""
21622,14656,"Linville",442,"Valid","Iron, IAB-sHH",35.86667,-81.91667,1882,"Found",10,1,0,0,0,""
21623,14657,"Linwood",46000,"Valid","Iron, IAB-MG",41.43333,-96.96666999999999,1940,"Found",2,0,0,0,0,""
21624,14658,"Lipovsky",3500,"Valid","Pallasite, PMG",49.08333,42.51667,1904,"Found",1013,0,0,0,0,""
21625,14660,"Lismore",10000,"Valid","Iron, IIIAB?",-35.95,143.33333,1959,"Found",3,0,0,0,0,"NEW LISMORE
IRON METEORITE, AUSTRALIA
Name: LISMORE.
The place
of fall or discovery: Approximately two kilometers west of Lismore, Victoria, Australia.
Date of
fall or discovery: FOUND, before November 1959. 
Class and
type: IRON, medium octahedrite.
Number of
individual specimens: 1.
Total
weight: Nearly 10-kg.
Circumstances
of the fall or discovery: The meteorite was found by a farmer in a paddock.

Source:
Article by A. B. E dwards. The Lismore Meteoritic Iron. Proc. Roy. Soc., Victoria, 1960, vol. 72, Part 2, 93-94.
"
21626,14662,"Little Ash Creek",21.4,"Valid","L5",34.38667,-112.02833,2001,"Found",0,0,0,0,0,""
21627,53484,"Little Harquahala Mountains",262.2,"Valid","H-melt rock",33.69177,-113.63612,2006,"Found",0,0,0,0,0,"Little Harquahala Mountains        33°41.506’N, 113°38.167’W
Arizona, La Paz County, USAFound: Jan 2006
Classification: Ordinary chondrite (H, melt rock)
History: Russell Williams found a single stone in 14 pieces while prospecting for gold in the Little Harquahala Mountains of Arizona, La Paz County, on January 2006.
Petrography: (Laurence Garvie, ASU) Low-Ca pyroxene and olivine with lesser albitic plagioclase, Fe-Ni, troilite and minor Ca-phosphate, Cr-rich diopside, and Al-rich glass. Much of the metal has been oxidized. The rock is mostly recrystallized and fine-grained, without recognizable chondrules. The grains display a hypidiomorphic texture. The section is dominated by subhedral and polygonal low-Ca pyroxene (typically 0.1 to 0.3 mm, some to 0.7 mm) and euhedral to anhedral olivine (typically <50 μm, with sparse grains to 0.2 mm). The pyroxene occurs as clusters showing a granoblastic texture, with intervening finer-grained pyroxene, olivine, and intersertal plagioclase. The low-Ca pyroxene grains contain an abundance of chadacrysts and inclusions, primarily olivine, but also Cr-rich diopside, Al-rich glass, and troilite.
Geochemistry: (Laurence Garvie, ASU) Olivine Fa19.25 (range 18.43 to 19.68), with FeO/MnO = 38.49; low-Ca pyroxene Fs16.92Wo4.38 (Fs ranges from 16.10 to 18.66 and Wo from 3.19 to 7.12); and plagioclase An16.43Or2.36. One 50-μm diopside grain was found Fs9.28Wo39.22 with 1.2 wt% Cr2O3. Oxygen isotopes replicate analyses (R. Tanaka, OkaU) of acid washed, bulk sample by laser fluorination gave δ17O = 3.147 and 3.158‰; δ18O = 4.571 and 4.750‰; Δ17O = 0.739 and 0.656‰.
Classification: H chondrite melt rock, degree of weathering is moderate and shock is low. The meteorite lacks a chondritic texture but has mineral and oxygen isotope compositions with H-chondrite affinities. This stone shows similarities with NWA 2353, 2635, and 3145.
Specimens: ASU holds 25.98 g and three thin sections. Main mass R. Williams and J. Blennert.
"
21628,14663,"Little Minnie Creek",357,"Valid","L4",-24.13833,115.87167,1997,"Found",185,2,0,0,0,""
21629,14665,"Little River (a)",4400,"Valid","H6",38.38333,-98.01667,1967,"Found",0,0,0,0,0,"LITTLE RIVER, Rice County, Kansas; φ = 38°23' N, λ = 98°1' W. 
FOUND, 1965;
recognized 1968.
STONY, chondrite.
Number of individual specimens: 2.
Total weight: 16.1 kg.
Circumstances of fall or discovery: One 11.7 kg. individual was plowed up in 1965. A 4.4 kg. individual was recovered in 1967 while digging a pond to hold water for irrigation.

PLAINS, Yoakum County, Texas; φ = 33°9' N, λ = 102°48' W. 
FOUND, 1964.
"
21630,14666,"Little River (b)",11700,"Valid","H4/5",38.44,-98.06667,1965,"Found",0,0,0,0,0,""
21631,30743,"Little Spring Creek",2950,"Valid","H5",37.68333,-105.7,1937,"Found",2,0,0,0,0,""
21632,14667,"Littlerock",19050,"Valid","H6",34.51667,-117.98333,1979,"Found",82,6,0,0,1,"DISCOVERY
OF THE LITTLEROCK, U.S.A., STONY METEORITE
Name: LITTLEROCK
Place of
find: Littlerock, near Palmdale, California,
U.S.A.
 34°31'N.,
117°59'W.
Date of find: April,
1979.
Class and
type: Stone. Olivine-bronzite chondrite (H6). 
Number of
individual
 specimens: 1
Total weight: 19.05
kg (42 lbs).
Circumstances
of find: Found on farm land at Littlerock.
Source: Donald
Reed, Littlerock, California, U.S.A.
"
21633,14668,"Livingston (Montana)",1600,"Valid","Iron, IIIAB",45.6,-110.58333,1936,"Found",0,0,0,0,0,""
21634,14669,"Livingston (Tennessee)",235,"Valid","Iron, IAB-ung",36.41667,-85.25,1937,"Found",3,1,0,0,0,""
21635,56075,"Lixian",43000,"Valid","Iron, IIAB",29.85167,111.59833,2005,"Found",0,0,0,0,0,"Lixian        29°51.1’N, 111°35.9’E
Hunan, ChinaFound: 2005 Apr
Classification: Iron meteorite (IIAB)
History: A farmer discovered a rusted iron mass while plowing his field in Shunquiao village in April 2005. Three years later a specimen was provided to Bartoschewitz for classification.
Physical characteristics: One rusty iron mass of about 43 kg.
Petrography: The meteorite shows a coarse Widmannstätten pattern with bandwidth of 10-25 mm. Contains troilite and troilite-graphite inclusions. Kamacite presents Neumann lines and high density of rhabdite precipitates, while schreibersite often occurs at kamacite boundaries.
Geochemistry: The composition (C. Meyer, H. Becker, FUB, by ICP-MS) of the metal is Co = 0.47, Ni = 5.40 (both in weight-%); Cu = 132.3, Ga = 60, W = 1.7, Ir = 0.46, Pt = 14.86 (all in ppm). XRF (R. Bartoschewitz, Bart) shows Co = 0.45, Ni = 6.06 Ni (both in wt%).
Classification: Iron (IIAB, coarsest octahedrite).
Specimens: Type specimens 19 g Kiel and 1.1 g FUB, 5 g Bart
"
